"Commit Hash";"MongoDB Label";"Prob. False";"Prob. True";"Classification"
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.226;0.774;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.06;0.94;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.342;0.658;TRUE
bb682f4248bac609f013bbf44e0798ae9e722b9c;not_triaged;0.348;0.652;TRUE
ba9ccb3c9ef2e5322daee08274f713df74524761;not_triaged;0.416;0.584;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.07;0.93;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.052;0.948;TRUE
b95494949b10daac02ae9c0da2d492d2e3294f6e;not_triaged;0.68;0.32;FALSE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.356;0.644;TRUE
ca1a1e10e25f6e824e23317606da304c185bf259;not_triaged;0.354;0.646;TRUE
2bc171077dfa0186fb38324bb720be254067559f;not_triaged;0.452;0.548;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.42;0.58;TRUE
63c1168646ae34866befd1ec8dcfd7de53a72e29;not_triaged;0.294;0.706;TRUE
ba9ccb3c9ef2e5322daee08274f713df74524761;not_triaged;0.546;0.454;FALSE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.302;0.698;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.018;0.982;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.298;0.702;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.294;0.706;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.382;0.618;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.494;0.506;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.004;0.996;TRUE
619aa27c13a326b78edc476c72ec446f1c1de236;not_triaged;0.23;0.77;TRUE
aa31defcc4e9c0b1f3302e6796f95517bf1a7d91;not_triaged;0.224;0.776;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.258;0.742;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.27;0.73;TRUE
55a0d9ae363e5877b5308541fa01fedc7de2268c;not_triaged;0.386;0.614;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.478;0.522;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.002;0.998;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.374;0.626;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.376;0.624;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.326;0.674;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.376;0.624;TRUE
cd4f55bc0bc90046b35c71eeb9e4fb18dad9b379;not_triaged;0.39;0.61;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.528;0.472;FALSE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0;1;TRUE
8a5e39208e621c28985d37d2655bf9d87bf23f92;not_triaged;0.386;0.614;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.356;0.644;TRUE
3c818a31e3c1aea8f2ff36d3924cb53a4c6a6126;not_triaged;0.332;0.668;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.388;0.612;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.41;0.59;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.5;0.5;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0;1;TRUE
3b46d7c55ad4c0c9eb9135a0ac04c0990fae2f75;not_triaged;0.93;0.07;FALSE
8e30a28df2f10b53ee83f034f26b805c5e980914;not_triaged;0.986;0.014;FALSE
5dd85ffd0a8b75f312f105d99407ccd03ef50942;not_triaged;0.988;0.012;FALSE
c02a82e18fe3fc3cf9ed76962fe05c22bf376332;not_triaged;0.982;0.018;FALSE
ca1a1e10e25f6e824e23317606da304c185bf259;not_triaged;0.882;0.118;FALSE
12aad79fda1a0a21f8a9a5022edf3b0fd17e2513;not_triaged;0.598;0.402;FALSE
1aa41b5625ae0ac2e757f3638585e20d7d81e7ca;not_triaged;0.842;0.158;FALSE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.296;0.704;TRUE
18c7d60f2e2cb494d5daa9e630d19c4f94e8a886;not_triaged;0.742;0.258;FALSE
3b46d7c55ad4c0c9eb9135a0ac04c0990fae2f75;not_triaged;0.884;0.116;FALSE
8e30a28df2f10b53ee83f034f26b805c5e980914;not_triaged;0.93;0.07;FALSE
5dd85ffd0a8b75f312f105d99407ccd03ef50942;not_triaged;0.958;0.042;FALSE
c02a82e18fe3fc3cf9ed76962fe05c22bf376332;not_triaged;0.948;0.052;FALSE
ca1a1e10e25f6e824e23317606da304c185bf259;not_triaged;0.796;0.204;FALSE
12aad79fda1a0a21f8a9a5022edf3b0fd17e2513;not_triaged;0.54;0.46;FALSE
4fac50c0a0c2b8f108cd32c90534aeedf2aa1e2e;not_triaged;0.816;0.184;FALSE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.298;0.702;TRUE
18c7d60f2e2cb494d5daa9e630d19c4f94e8a886;not_triaged;0.752;0.248;FALSE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.34;0.66;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.362;0.638;TRUE
3c818a31e3c1aea8f2ff36d3924cb53a4c6a6126;not_triaged;0.374;0.626;TRUE
3b92cf185c76280a82ea62b367cefb7aca347448;not_triaged;0.384;0.616;TRUE
4ceb271d220ed031636bf7936da3aa786f43ec27;not_triaged;0.456;0.544;TRUE
13c42031f1ef95d4444de5646ea33082e310b877;not_triaged;0.302;0.698;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.108;0.892;TRUE
b13cd8a982b9f2598ba34a1e40cfe78738ef1c90;not_triaged;0.738;0.262;FALSE
e767b5a42b30cfb1cb5d18698917042fb8d4024c;not_triaged;0.82;0.18;FALSE
913217ab00e3597bf763e40904cdd159e7e8cb2b;not_triaged;0.322;0.678;TRUE
fa47fcd4c4aeb16c644918886ed0337a88ad6007;not_triaged;0.372;0.628;TRUE
741104e7ae6ddb25eed8f3e457fa50c314162522;not_triaged;0.26;0.74;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.128;0.872;TRUE
e3b662322d3894ec252703096f6d4034329ebd33;not_triaged;0.87;0.13;FALSE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.346;0.654;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.362;0.638;TRUE
ca1a1e10e25f6e824e23317606da304c185bf259;not_triaged;0.388;0.612;TRUE
ac8ca771787e1a9c69605ece081cfc41634e7ae2;not_triaged;0.556;0.444;FALSE
c6ebe28e7ed60bdb8675204144bbb765891a4ca2;not_triaged;0.396;0.604;TRUE
3cf2bc8bfc833f9d2b044b2b3da611819409cc8d;not_triaged;0.594;0.406;FALSE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.1;0.9;TRUE
66cf66c99e74ea7bfc247ea46f6da35fd1e0417d;not_triaged;0.768;0.232;FALSE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.328;0.672;TRUE
fa47fcd4c4aeb16c644918886ed0337a88ad6007;not_triaged;0.41;0.59;TRUE
e8bfaf02a443e05780c621c2946c8e78a63f0647;not_triaged;0.39;0.61;TRUE
b82d718c176b5d9837b9ec88cd9d1983e1e9820c;not_triaged;0.512;0.488;FALSE
0407fb9ea0cceedd89e98907b78a75e650aed5e9;not_triaged;0.23;0.77;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.09;0.91;TRUE
24aa56a6ed096a470f1380709b87084ff74106b5;not_triaged;0.556;0.444;FALSE
3aa71ec3ef14d5354850e905600aa5cda2fcbba3;not_triaged;0.544;0.456;FALSE
ce9a9f1dde79d3e510af42fe0646560616e8965c;not_triaged;0.412;0.588;TRUE
a73671c2597429aaed26251bd6dc4a35f40b41a2;not_triaged;0.352;0.648;TRUE
9caceff1dbda96c7f090b728f1a7c691d8f7ffac;not_triaged;0.342;0.658;TRUE
65849225a27df5e69999ebbf1f5c8535512eb2b9;not_triaged;0.282;0.718;TRUE
2bc171077dfa0186fb38324bb720be254067559f;not_triaged;0.212;0.788;TRUE
01f296f4a6743195bbcf062014c139d96d6402ee;not_triaged;0.342;0.658;TRUE
96d00d92d71ed9ddc0ac4eb3f60b0b27cb9dcb34;not_triaged;0.406;0.594;TRUE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.186;0.814;TRUE
3be5fb13dfd534fbb91cb93a45c350d7dd58d70c;not_triaged;0.744;0.256;FALSE
3aa71ec3ef14d5354850e905600aa5cda2fcbba3;not_triaged;0.492;0.508;TRUE
08a3670941791e132aac71298c94d35b9c8ecc25;not_triaged;0.442;0.558;TRUE
ce9a9f1dde79d3e510af42fe0646560616e8965c;not_triaged;0.4;0.6;TRUE
d2da02cf6654b60948408cdcaaf9c520e8d1bc0e;not_triaged;0.242;0.758;TRUE
2bc171077dfa0186fb38324bb720be254067559f;not_triaged;0.218;0.782;TRUE
01f296f4a6743195bbcf062014c139d96d6402ee;not_triaged;0.302;0.698;TRUE
96d00d92d71ed9ddc0ac4eb3f60b0b27cb9dcb34;not_triaged;0.376;0.624;TRUE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.158;0.842;TRUE
3be5fb13dfd534fbb91cb93a45c350d7dd58d70c;not_triaged;0.746;0.254;FALSE
ce9a9f1dde79d3e510af42fe0646560616e8965c;not_triaged;0.53;0.47;FALSE
96d00d92d71ed9ddc0ac4eb3f60b0b27cb9dcb34;not_triaged;0.394;0.606;TRUE
25bf17229bdddea523ae94571cc22ae4939cfd3c;not_triaged;0.322;0.678;TRUE
792dcddddf6bfedc45208dbc1c513d2dea27546f;not_triaged;0.132;0.868;TRUE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.18;0.82;TRUE
3be5fb13dfd534fbb91cb93a45c350d7dd58d70c;not_triaged;0.692;0.308;FALSE
1182fa8c9889c88c22a5eb934d99e098456d0cbc;not_triaged;0.972;0.028;FALSE
6ef95120bfa20d8f5a4a4d2487c83b205d1fc152;not_triaged;0.87;0.13;FALSE
24aa56a6ed096a470f1380709b87084ff74106b5;not_triaged;0.588;0.412;FALSE
3aa71ec3ef14d5354850e905600aa5cda2fcbba3;not_triaged;0.52;0.48;FALSE
49317186c40bb89444b593453de125f5dc115ac3;not_triaged;0.508;0.492;FALSE
96d00d92d71ed9ddc0ac4eb3f60b0b27cb9dcb34;not_triaged;0.402;0.598;TRUE
25bf17229bdddea523ae94571cc22ae4939cfd3c;not_triaged;0.318;0.682;TRUE
792dcddddf6bfedc45208dbc1c513d2dea27546f;not_triaged;0.118;0.882;TRUE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.132;0.868;TRUE
3be5fb13dfd534fbb91cb93a45c350d7dd58d70c;not_triaged;0.654;0.346;FALSE
24aa56a6ed096a470f1380709b87084ff74106b5;not_triaged;0.326;0.674;TRUE
60f2db4bd2f1bad10f1c92f3eb0b626eca933477;not_triaged;0.32;0.68;TRUE
8a5e39208e621c28985d37d2655bf9d87bf23f92;not_triaged;0.324;0.676;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.34;0.66;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.196;0.804;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.106;0.894;TRUE
5100e995dfc1bd729d73e25b53007cfd3dc5c6f1;not_triaged;0.858;0.142;FALSE
24aa56a6ed096a470f1380709b87084ff74106b5;not_triaged;0.338;0.662;TRUE
60f2db4bd2f1bad10f1c92f3eb0b626eca933477;not_triaged;0.336;0.664;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.336;0.664;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.354;0.646;TRUE
e8bfaf02a443e05780c621c2946c8e78a63f0647;not_triaged;0.386;0.614;TRUE
4ceb271d220ed031636bf7936da3aa786f43ec27;not_triaged;0.526;0.474;FALSE
e53e42046e8e25f4cf9b6ffa68c71c2add8ae793;not_triaged;0.372;0.628;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.316;0.684;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.25;0.75;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.104;0.896;TRUE
66cf66c99e74ea7bfc247ea46f6da35fd1e0417d;not_triaged;0.838;0.162;FALSE
24aa56a6ed096a470f1380709b87084ff74106b5;not_triaged;0.33;0.67;TRUE
6c2d5e9a77346403a4ab06e34c8acf1832426a74;not_triaged;0.304;0.696;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.31;0.69;TRUE
f064d4aee86645a36fe38930fb1f5a75815adacf;not_triaged;0.314;0.686;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.19;0.81;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.3;0.7;TRUE
5100e995dfc1bd729d73e25b53007cfd3dc5c6f1;not_triaged;0.92;0.08;FALSE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.334;0.666;TRUE
6fb420bca5031e4864db1260a490b21cc699a129;not_triaged;0.356;0.644;TRUE
3c818a31e3c1aea8f2ff36d3924cb53a4c6a6126;not_triaged;0.378;0.622;TRUE
3b92cf185c76280a82ea62b367cefb7aca347448;not_triaged;0.38;0.62;TRUE
4ceb271d220ed031636bf7936da3aa786f43ec27;not_triaged;0.448;0.552;TRUE
13c42031f1ef95d4444de5646ea33082e310b877;not_triaged;0.308;0.692;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.324;0.676;TRUE
cd4f55bc0bc90046b35c71eeb9e4fb18dad9b379;not_triaged;0.578;0.422;FALSE
55a0d9ae363e5877b5308541fa01fedc7de2268c;not_triaged;0.33;0.67;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.09;0.91;TRUE
b13cd8a982b9f2598ba34a1e40cfe78738ef1c90;not_triaged;0.788;0.212;FALSE
a532eba3fdd36789b8451d70a0a707be46a71117;not_triaged;0.322;0.678;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.328;0.672;TRUE
e8d2fb3aa49dcb2f9faf70da68fce1b773275e71;not_triaged;0.466;0.534;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.318;0.682;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.4;0.6;TRUE
cd4f55bc0bc90046b35c71eeb9e4fb18dad9b379;not_triaged;0.318;0.682;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.446;0.554;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.468;0.532;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0;1;TRUE
424758195f46ed52b41fa9c9f8909e4ef1ca9525;not_triaged;0.486;0.514;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.296;0.704;TRUE
9caceff1dbda96c7f090b728f1a7c691d8f7ffac;not_triaged;0.282;0.718;TRUE
a837822905c14bf8945a3f1a7fab44c4c89501ec;not_triaged;0.328;0.672;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.488;0.512;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.002;0.998;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.366;0.634;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.356;0.644;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.312;0.688;TRUE
ca1a1e10e25f6e824e23317606da304c185bf259;not_triaged;0.306;0.694;TRUE
2bc171077dfa0186fb38324bb720be254067559f;not_triaged;0.296;0.704;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.378;0.622;TRUE
cd4f55bc0bc90046b35c71eeb9e4fb18dad9b379;not_triaged;0.368;0.632;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.476;0.524;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0;1;TRUE
6ada8f50df586514c2dfa83ee4a22a1232187d2c;not_triaged;0.23;0.77;TRUE
bdf7ee008434d010d4fbb95390b22ff2d2271b37;not_triaged;0.27;0.73;TRUE
a837822905c14bf8945a3f1a7fab44c4c89501ec;not_triaged;0.38;0.62;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.5;0.5;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.006;0.994;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.286;0.714;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.376;0.624;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.466;0.534;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.002;0.998;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.296;0.704;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.318;0.682;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.292;0.708;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.41;0.59;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.382;0.618;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.46;0.54;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.01;0.99;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.368;0.632;TRUE
6fb420bca5031e4864db1260a490b21cc699a129;not_triaged;0.374;0.626;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.314;0.686;TRUE
e8bfaf02a443e05780c621c2946c8e78a63f0647;not_triaged;0.3;0.7;TRUE
2bc171077dfa0186fb38324bb720be254067559f;not_triaged;0.308;0.692;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.378;0.622;TRUE
cd4f55bc0bc90046b35c71eeb9e4fb18dad9b379;not_triaged;0.37;0.63;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.484;0.516;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0;1;TRUE
0198bcfb938ccd788f90a2f5e6156871cf18330f;not_triaged;0.236;0.764;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.24;0.76;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.416;0.584;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.486;0.514;TRUE
9170975b9bfccd0f7b2dc6f98b319d732370c756;not_triaged;0.002;0.998;TRUE
b2361765cd57a3ed5756ceb0ab9dac3d315231d9;not_triaged;0.396;0.604;TRUE
3c9bdbf7a96eae083f7057694719f10c8c0b00cb;not_triaged;0.444;0.556;TRUE
0cd377ed919b5a1ef95cbf9bbab22bc145cd4db4;not_triaged;0.494;0.506;TRUE
d7a4602a84aa6fda20b873576ee77f0aa332583e;not_triaged;0.502;0.498;FALSE
3c818a31e3c1aea8f2ff36d3924cb53a4c6a6126;not_triaged;0.35;0.65;TRUE
620ada835f0d4233e560c863d1e7abdf2f894b5f;not_triaged;0.488;0.512;TRUE
e2a3ba458a82547101976aa80ee7242598e5d43e;not_triaged;0.098;0.902;TRUE
24aa56a6ed096a470f1380709b87084ff74106b5;not_triaged;0.4;0.6;TRUE
2dbc4a91be463c37a1a38396b6c52a06d67042fb;not_triaged;0.414;0.586;TRUE
faa1f8247ce659bde4115326d5ba1e14b3d52d9e;not_triaged;0.422;0.578;TRUE
0cd377ed919b5a1ef95cbf9bbab22bc145cd4db4;not_triaged;0.568;0.432;FALSE
a73671c2597429aaed26251bd6dc4a35f40b41a2;not_triaged;0.656;0.344;FALSE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.154;0.846;TRUE
5695ceb0affb21b3712c68884133db4af6ac32de;not_triaged;0.442;0.558;TRUE
2dbc4a91be463c37a1a38396b6c52a06d67042fb;not_triaged;0.494;0.506;TRUE
faa1f8247ce659bde4115326d5ba1e14b3d52d9e;not_triaged;0.498;0.502;TRUE
0cd377ed919b5a1ef95cbf9bbab22bc145cd4db4;not_triaged;0.572;0.428;FALSE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.58;0.42;FALSE
97bd3bc33d6bee92c5a780b525113b700e3b629a;not_triaged;0.324;0.676;TRUE
db7e21b3f2ff986a4e78b583dfed41dd83596f8a;not_triaged;0.144;0.856;TRUE
2dbc4a91be463c37a1a38396b6c52a06d67042fb;not_triaged;0.424;0.576;TRUE
6aa35bca9f588173287774b017c7aaf287ed1b61;not_triaged;0.586;0.414;FALSE
0cd377ed919b5a1ef95cbf9bbab22bc145cd4db4;not_triaged;0.534;0.466;FALSE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.548;0.452;FALSE
3c818a31e3c1aea8f2ff36d3924cb53a4c6a6126;not_triaged;0.326;0.674;TRUE
ca1a1e10e25f6e824e23317606da304c185bf259;not_triaged;0.334;0.666;TRUE
d2fbca2bbf1e878745abf58f68f066883d191e44;not_triaged;0.352;0.648;TRUE
620ada835f0d4233e560c863d1e7abdf2f894b5f;not_triaged;0.476;0.524;TRUE
ba9ccb3c9ef2e5322daee08274f713df74524761;not_triaged;0.162;0.838;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.124;0.876;TRUE
e3b662322d3894ec252703096f6d4034329ebd33;not_triaged;0.874;0.126;FALSE
e767b5a42b30cfb1cb5d18698917042fb8d4024c;not_triaged;0.724;0.276;FALSE
e8d2fb3aa49dcb2f9faf70da68fce1b773275e71;not_triaged;0.686;0.314;FALSE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.382;0.618;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.278;0.722;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.262;0.738;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.082;0.918;TRUE
6ada8f50df586514c2dfa83ee4a22a1232187d2c;not_triaged;0.318;0.682;TRUE
8a5e39208e621c28985d37d2655bf9d87bf23f92;not_triaged;0.354;0.646;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.224;0.776;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.098;0.902;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.35;0.65;TRUE
4897acb239a969a6256765bffbf7972266574ba7;not_triaged;0.352;0.648;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.376;0.624;TRUE
e8bfaf02a443e05780c621c2946c8e78a63f0647;not_triaged;0.392;0.608;TRUE
4099baf59544e56922641fe10b5cc07d5a99e591;not_triaged;0.45;0.55;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.312;0.688;TRUE
03d924729401107516e5a50dacb8f8c76943175e;not_triaged;0.242;0.758;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.082;0.918;TRUE
6ada8f50df586514c2dfa83ee4a22a1232187d2c;not_triaged;0.302;0.698;TRUE
8a5e39208e621c28985d37d2655bf9d87bf23f92;not_triaged;0.33;0.67;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.248;0.752;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.13;0.87;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.336;0.664;TRUE
d8f684b709102499107c1b4bb55cfd4e68b3a8be;not_triaged;0.23;0.77;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.13;0.87;TRUE
95198a839f730dccf32ce8c39d2243d53354496e;not_triaged;0.44;0.56;TRUE
78c15ec274d0a4162aa5fcb29b367a8e1c0809d3;not_triaged;0.374;0.626;TRUE
e8d2fb3aa49dcb2f9faf70da68fce1b773275e71;not_triaged;0.694;0.306;FALSE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.406;0.594;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.272;0.728;TRUE
480cc141c91caae92235078db06508e2b504a7f0;not_triaged;0.278;0.722;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.076;0.924;TRUE
a73671c2597429aaed26251bd6dc4a35f40b41a2;not_triaged;0.324;0.676;TRUE
03d924729401107516e5a50dacb8f8c76943175e;not_triaged;0.214;0.786;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.284;0.716;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.356;0.644;TRUE
6fb420bca5031e4864db1260a490b21cc699a129;not_triaged;0.35;0.65;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.388;0.612;TRUE
e8bfaf02a443e05780c621c2946c8e78a63f0647;not_triaged;0.41;0.59;TRUE
2bc171077dfa0186fb38324bb720be254067559f;not_triaged;0.468;0.532;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.282;0.718;TRUE
4fac50c0a0c2b8f108cd32c90534aeedf2aa1e2e;not_triaged;0.362;0.638;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.084;0.916;TRUE
aa2bbde8810ae9de83d6d0f1adbd364ed52cde32;not_triaged;0.346;0.654;TRUE
6fb420bca5031e4864db1260a490b21cc699a129;not_triaged;0.352;0.648;TRUE
d8a0fa7c0dd64e01a83fd45b63a2616164f2c019;not_triaged;0.376;0.624;TRUE
e8bfaf02a443e05780c621c2946c8e78a63f0647;not_triaged;0.386;0.614;TRUE
4099baf59544e56922641fe10b5cc07d5a99e591;not_triaged;0.456;0.544;TRUE
f6b17f1a3d31b8b74796aabd38094f976ef05169;not_triaged;0.302;0.698;TRUE
4fac50c0a0c2b8f108cd32c90534aeedf2aa1e2e;not_triaged;0.362;0.638;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.074;0.926;TRUE
6ada8f50df586514c2dfa83ee4a22a1232187d2c;not_triaged;0.334;0.666;TRUE
8a5e39208e621c28985d37d2655bf9d87bf23f92;not_triaged;0.332;0.668;TRUE
85a60b5bedcd5549088fd0bae2c79e1d471ba13f;not_triaged;0.25;0.75;TRUE
bf657d3db9cad295c9912ebc27aa786e68076751;not_triaged;0.088;0.912;TRUE
ce58b728e87056ede78d88d163a3708138be49e1;not_triaged;0.83;0.17;FALSE
8a5e39208e621c28985d37d2655bf9d87bf23f92;not_triaged;0.342;0.658;TRUE
